day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views
9/7/13 0:00,Pinnacle,,Unknown,130,93,0,,101,0,72,153
9/7/13 0:00,Pinnacle,,MacOSX,350,285,0,,230,13,454,778
9/7/13 0:00,Sortly,0,Android,142,100,9,1010,47,33,315,495
9/7/13 0:00,Acme,1,Unknown,0,0,0,,0,0,0,0
9/7/13 0:00,Acme,1,ChromeOS,4,2,2,232,1,3,19,42
9/7/13 0:00,Sortly,,Windows,16,14,0,,10,1,33,26
9/7/13 0:00,Botly,1,Android,2,1,2,244,0,2,0,0
9/7/13 0:00,Pinnacle,,Android,94,77,0,,65,1,93,140
9/7/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,2,3
9/7/13 0:00,Sortly,,Unknown,28,24,0,,16,1,33,61
9/7/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
9/7/13 0:00,Acme,0,BlackBerry,7,5,1,32,2,2,11,24
9/7/13 0:00,Acme,,Windows,41615,31941,0,,17195,1629,83032,177007
9/7/13 0:00,Botly,0,Android,11,10,11,1500,0,11,1,4
9/7/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
9/7/13 0:00,Acme,0,Android,252,189,24,3138,55,60,833,1651
9/7/13 0:00,Sortly,0,MacOSX,3,2,0,7,1,1,8,9
9/7/13 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0
9/7/13 0:00,Pinnacle,0,Windows,55,42,4,1147,21,9,118,224
9/8/13 0:00,Acme,0,MacOSX,8329,5371,1115,183152,2822,1845,27934,56937
9/8/13 0:00,Acme,1,WindowsPhone,1,0,1,58,0,1,3,2
9/8/13 0:00,Sortly,0,Windows,4,3,1,109,1,1,9,5
9/8/13 0:00,Pinnacle,0,Windows,64,46,4,1732,23,10,124,213
9/8/13 0:00,Acme,0,iOS,3372,2490,571,87449,611,1035,12727,21291
9/8/13 0:00,Tabular,0,iOS,198,191,198,38952,0,198,2467,3284
9/8/13 0:00,Widgetry,0,iOS,163,157,163,22529,0,163,5697,4069
9/8/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,0,0
9/8/13 0:00,Sortly,1,Android,20,13,7,640,5,11,44,68
9/8/13 0:00,Sortly,,Linux,4,3,0,,2,0,6,8
9/8/13 0:00,Pinnacle,1,MacOSX,2,1,1,182,0,1,6,11
9/8/13 0:00,Acme,0,BlackBerry,6,4,1,48,0,1,13,29
9/8/13 0:00,Acme,,Linux,1437,1289,0,,853,27,2914,4046
9/8/13 0:00,Pinnacle,0,Android,4,3,0,26,2,1,7,22
9/8/13 0:00,Pinnacle,1,Windows,3,2,2,326,1,2,2,2
9/8/13 0:00,Sortly,0,Unknown,2,1,0,16,1,1,8,8
9/8/13 0:00,Acme,,iOS,23609,20129,0,,7464,1082,38237,75933
9/8/13 0:00,Acme,0,Linux,76,52,13,1694,15,23,364,777
9/8/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,0,0
9/8/13 0:00,Pinnacle,,ChromeOS,2,1,0,,1,0,2,3
9/8/13 0:00,Acme,1,Windows,650,404,408,42988,95,450,2776,5175
9/8/13 0:00,Pinnacle,,iOS,581,501,0,,371,14,683,839
9/8/13 0:00,Botly,,Android,328,271,0,,178,33,137,342
9/8/13 0:00,Acme,1,MacOSX,357,219,221,25780,54,242,1696,3044
9/8/13 0:00,Tabular,,iOS,2936,2486,0,,146,408,17769,27740
9/8/13 0:00,Acme,1,Linux,8,5,6,575,1,6,53,96
9/8/13 0:00,Acme,,Unknown,1241,818,0,,1010,3,456,1218
9/8/13 0:00,Acme,0,Android,254,188,25,3036,55,63,928,1938
9/8/13 0:00,Widgetry,,iOS,4475,3618,0,,115,463,66033,77805
9/8/13 0:00,Sortly,1,iOS,50,34,23,1988,13,27,106,118
9/8/13 0:00,Pinnacle,,Linux,26,23,0,,8,0,105,12
9/8/13 0:00,Acme,,MacOSX,23216,16920,0,,10539,1218,43673,102053
9/8/13 0:00,Widgetry,1,iOS,11,10,11,1260,0,11,345,257
9/8/13 0:00,Acme,,BlackBerry,106,93,0,,54,2,105,217
9/8/13 0:00,Acme,1,Unknown,0,0,0,9,0,0,1,0
9/8/13 0:00,Acme,,WindowsPhone,139,118,0,,60,4,217,535
9/8/13 0:00,Pinnacle,0,Linux,1,0,0,,0,0,0,2
9/8/13 0:00,Pinnacle,1,iOS,3,2,2,611,1,2,4,3
9/8/13 0:00,Pinnacle,0,ChromeOS,0,0,0,10,0,0,0,1
9/8/13 0:00,Acme,0,ChromeOS,46,31,9,990,7,15,213,446
9/8/13 0:00,Sortly,,Android,1957,1526,0,,1019,62,2748,5699
9/8/13 0:00,Acme,1,ChromeOS,2,1,1,124,0,1,11,21
9/8/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,1
9/8/13 0:00,Sortly,1,MacOSX,1,0,0,28,0,1,1,1
9/8/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
9/8/13 0:00,Tabular,1,iOS,14,13,14,1824,0,14,125,181
9/8/13 0:00,Pinnacle,,MacOSX,426,343,0,,291,10,470,714
9/8/13 0:00,Botly,0,Android,11,10,11,1255,0,11,1,0
9/8/13 0:00,Acme,0,Unknown,4,3,0,26,1,1,20,43
9/8/13 0:00,Acme,0,Windows,7507,5250,1426,210589,1166,2317,32611,65283
9/8/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,2,0,2,1
9/8/13 0:00,Sortly,0,Android,148,106,11,1165,46,37,371,604
9/8/13 0:00,Acme,,Windows,43796,35343,0,,17572,1861,94381,198687
9/8/13 0:00,Botly,1,Android,2,2,2,186,0,2,0,0
9/8/13 0:00,Sortly,0,iOS,680,550,67,7857,184,158,1310,1821
9/8/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,1,0
9/8/13 0:00,Sortly,,MacOSX,17,15,0,,12,1,26,20
9/8/13 0:00,Pinnacle,,Android,102,84,0,,72,1,98,147
9/8/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
9/8/13 0:00,Sortly,,Unknown,36,29,0,,19,1,54,104
9/8/13 0:00,Pinnacle,,BlackBerry,3,3,0,,2,0,3,6
9/8/13 0:00,Sortly,,Windows,19,17,0,,13,1,29,27
9/8/13 0:00,Sortly,1,Windows,1,0,0,22,0,0,1,0
9/8/13 0:00,Acme,1,iOS,216,140,137,15564,30,152,887,1291
9/8/13 0:00,Sortly,0,Linux,1,0,0,,0,0,1,2
9/8/13 0:00,Acme,,,3,2,0,36,2,0,5,8
9/8/13 0:00,Sortly,0,MacOSX,4,3,1,122,2,1,8,10
9/8/13 0:00,Sortly,,iOS,5860,4835,0,,2747,264,8624,13316
9/8/13 0:00,Acme,,Android,4804,4265,0,,1766,116,6245,14552
9/8/13 0:00,Acme,0,WindowsPhone,7,5,1,63,1,1,18,29
9/8/13 0:00,Pinnacle,0,MacOSX,93,72,5,1295,45,13,189,338
9/8/13 0:00,Pinnacle,,Unknown,126,79,0,,98,0,65,156
9/8/13 0:00,Pinnacle,,Windows,701,565,0,,476,13,841,1045
9/8/13 0:00,Acme,,ChromeOS,270,214,0,,96,12,581,1315
9/8/13 0:00,Pinnacle,0,iOS,54,42,4,1767,23,9,134,195
9/8/13 0:00,Acme,1,Android,18,13,12,1099,2,13,87,136
9/9/13 0:00,Pinnacle,,ChromeOS,3,2,0,,2,0,5,9
9/9/13 0:00,Acme,0,Unknown,7,5,1,138,1,2,25,52
9/9/13 0:00,Tabular,0,iOS,146,141,146,22342,0,146,1499,2022
9/9/13 0:00,Pinnacle,0,iOS,41,33,2,955,16,7,81,119
9/9/13 0:00,Pinnacle,1,MacOSX,3,1,2,361,1,2,5,8
9/9/13 0:00,Acme,1,Android,17,13,12,1178,2,13,80,161
9/9/13 0:00,Sortly,,Linux,4,3,0,,2,0,4,6
9/9/13 0:00,Sortly,0,iOS,749,598,65,7541,206,147,1132,1614
9/9/13 0:00,Acme,,Android,4170,3668,0,,1609,90,4753,11286
9/9/13 0:00,Acme,1,MacOSX,298,186,188,21276,50,205,1192,2123
9/9/13 0:00,Botly,1,Android,2,1,2,151,0,2,0,0
9/9/13 0:00,Acme,0,WindowsPhone,12,8,1,99,3,2,30,62
9/9/13 0:00,Acme,0,Linux,84,58,10,1214,17,22,348,745
9/9/13 0:00,Sortly,,iOS,5906,4900,0,,2927,231,7904,12399
9/9/13 0:00,Acme,1,ChromeOS,3,1,2,330,0,2,18,39
9/9/13 0:00,Sortly,,Windows,28,26,0,,17,2,63,29
9/9/13 0:00,Sortly,0,MacOSX,4,3,1,107,2,1,5,3
9/9/13 0:00,Acme,0,,0,0,0,,0,0,0,0
9/9/13 0:00,Pinnacle,,BlackBerry,2,1,0,,2,0,2,1
9/9/13 0:00,Botly,,Android,291,240,0,,159,24,108,277
9/9/13 0:00,Pinnacle,0,Windows,82,62,6,1607,33,14,147,281
9/9/13 0:00,Pinnacle,,Windows,1016,616,0,,640,17,1306,1212
9/9/13 0:00,Pinnacle,,Unknown,133,90,0,,112,0,70,127
9/9/13 0:00,Pinnacle,0,MacOSX,85,61,6,2684,42,13,140,285
9/9/13 0:00,Acme,0,Windows,11637,8261,1819,260640,1796,3043,40965,85179
9/9/13 0:00,Sortly,,MacOSX,18,17,0,,13,1,21,13
9/9/13 0:00,Acme,,BlackBerry,107,92,0,,58,1,83,181
9/9/13 0:00,Sortly,1,Windows,1,0,1,71,0,1,2,3
9/9/13 0:00,Pinnacle,,MacOSX,388,309,0,,257,12,443,662
9/9/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,1,3
9/9/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
9/9/13 0:00,Tabular,,iOS,2096,1803,0,,108,268,11774,18386
9/9/13 0:00,Sortly,0,Windows,6,5,1,82,2,2,12,11
9/9/13 0:00,Acme,1,Linux,6,4,4,403,1,5,17,33
9/9/13 0:00,Botly,0,Android,11,10,11,1232,0,11,1,0
9/9/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
9/9/13 0:00,Sortly,,Android,2169,1669,0,,1164,52,2775,5833
9/9/13 0:00,Acme,,Unknown,1202,739,0,,990,2,375,1293
9/9/13 0:00,Acme,0,BlackBerry,6,4,0,31,1,1,26,38
9/9/13 0:00,Acme,,MacOSX,22073,16237,0,,10516,1050,37398,86686
9/9/13 0:00,Widgetry,0,iOS,162,156,162,21565,0,162,4510,3402
9/9/13 0:00,Acme,,Linux,1325,1195,0,,849,20,2419,3216
9/9/13 0:00,Pinnacle,1,Android,1,0,0,5,0,0,0,0
9/9/13 0:00,Acme,,WindowsPhone,140,117,0,,64,3,172,428
9/9/13 0:00,Pinnacle,1,Windows,5,3,2,656,1,3,8,9
9/9/13 0:00,Pinnacle,,Linux,17,14,0,,9,0,42,13
9/9/13 0:00,Sortly,1,Android,18,12,7,729,4,10,47,73
9/9/13 0:00,Acme,,,20,19,0,67,19,0,6,7
9/9/13 0:00,Sortly,,Unknown,28,23,0,,16,1,29,57
9/9/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,0,0
9/9/13 0:00,Pinnacle,,Android,82,68,0,,53,1,74,113
9/9/13 0:00,Acme,1,Unknown,0,0,0,7,0,0,0,1
9/9/13 0:00,Acme,0,iOS,3429,2547,482,71484,677,887,10402,17818
9/9/13 0:00,Pinnacle,,WindowsPhone,3,2,0,,2,0,1,2
9/9/13 0:00,Sortly,,WindowsPhone,1,0,0,,0,0,2,0
9/9/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
9/9/13 0:00,Acme,1,WindowsPhone,1,0,0,14,0,0,0,1
9/9/13 0:00,Sortly,1,iOS,56,36,24,2198,14,30,89,98
9/9/13 0:00,Pinnacle,0,Android,4,3,0,,2,0,8,9
9/9/13 0:00,Acme,0,ChromeOS,39,29,6,739,6,11,169,306
9/9/13 0:00,Sortly,0,Unknown,2,1,0,,0,0,2,4
9/9/13 0:00,Pinnacle,1,iOS,3,2,1,296,1,2,14,17
9/9/13 0:00,Tabular,1,iOS,7,6,7,961,0,7,44,61
9/9/13 0:00,Pinnacle,0,Linux,1,0,0,70,0,0,1,0
9/9/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,0
9/9/13 0:00,Sortly,0,Android,176,127,10,1497,60,32,284,491
9/9/13 0:00,Acme,1,iOS,154,102,100,11126,20,111,619,896
9/9/13 0:00,Acme,0,Android,308,228,23,2691,67,56,820,1733
9/9/13 0:00,Widgetry,,iOS,3942,3167,0,,110,381,51210,61602
9/9/13 0:00,Acme,,iOS,19091,16337,0,,6635,810,28372,56067
9/9/13 0:00,Acme,,ChromeOS,224,176,0,,85,9,454,936
9/9/13 0:00,Sortly,0,Linux,1,0,0,,0,0,0,1
9/9/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,2,6
9/9/13 0:00,Acme,,Windows,53808,42727,0,4,21794,2108,103107,223881
9/9/13 0:00,Pinnacle,,iOS,473,401,0,,297,13,561,652
9/9/13 0:00,Sortly,1,MacOSX,0,0,0,10,0,0,0,0
9/9/13 0:00,Acme,0,MacOSX,9036,5851,1120,177180,3038,1857,26084,52182
9/9/13 0:00,Widgetry,1,iOS,11,10,11,1194,0,11,315,225
9/9/13 0:00,Acme,1,Windows,728,451,452,47525,114,496,2820,4956
9/10/13 0:00,Acme,1,Unknown,0,0,0,13,0,0,2,0
9/10/13 0:00,Sortly,0,MacOSX,5,3,1,86,2,2,12,20
9/10/13 0:00,Pinnacle,,Windows,1008,614,0,,639,15,1252,1137
9/10/13 0:00,Pinnacle,0,iOS,43,34,3,1145,17,8,78,101
9/10/13 0:00,Pinnacle,,Linux,36,31,0,,14,0,113,19
9/10/13 0:00,Acme,1,Android,16,11,10,871,2,11,64,131
9/10/13 0:00,Pinnacle,0,MacOSX,90,70,6,1487,47,13,156,306
9/10/13 0:00,Acme,0,Unknown,8,5,0,109,2,2,18,28
9/10/13 0:00,Acme,1,MacOSX,276,173,172,19695,46,187,1211,2188
9/10/13 0:00,Widgetry,,iOS,3897,3098,0,,107,387,50814,60777
9/10/13 0:00,Acme,,ChromeOS,214,169,0,,84,9,401,906
9/10/13 0:00,Acme,1,WindowsPhone,1,0,1,58,0,1,2,2
9/10/13 0:00,Sortly,,iOS,5132,4266,0,,2538,221,7069,10723
9/10/13 0:00,Acme,,WindowsPhone,117,102,0,,52,3,136,360
9/10/13 0:00,Pinnacle,1,iOS,2,1,1,444,1,2,2,4
9/10/13 0:00,Sortly,,WindowsPhone,1,0,0,,1,0,2,1
9/10/13 0:00,Botly,1,Android,1,1,1,123,0,1,0,0
9/10/13 0:00,Sortly,0,iOS,717,556,72,8504,188,157,1100,1462
9/10/13 0:00,Widgetry,0,iOS,164,157,164,21890,0,164,4195,3210
9/10/13 0:00,Sortly,,Windows,27,24,0,,17,2,47,22
9/10/13 0:00,Pinnacle,,Android,79,65,0,,53,1,60,97
9/10/13 0:00,Acme,1,iOS,142,93,88,9736,19,99,535,752
9/10/13 0:00,Pinnacle,,WindowsPhone,1,0,0,,1,0,1,2
9/10/13 0:00,Acme,0,iOS,2907,2162,436,64734,551,807,9290,15087
9/10/13 0:00,Botly,,Android,290,239,0,,166,24,108,259
9/10/13 0:00,Acme,,iOS,17243,14851,0,,5871,738,25788,50175
9/10/13 0:00,Botly,0,Android,8,8,8,918,0,8,0,0
9/10/13 0:00,Acme,0,WindowsPhone,9,6,1,76,1,2,14,39
9/10/13 0:00,Sortly,1,Windows,1,0,1,49,0,1,2,1
9/10/13 0:00,Sortly,1,MacOSX,1,0,0,45,0,1,1,0
9/10/13 0:00,Pinnacle,1,Windows,6,3,3,675,1,4,13,33
9/10/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
9/10/13 0:00,Acme,0,BlackBerry,5,3,0,23,2,1,4,8
9/10/13 0:00,Sortly,0,Linux,1,0,0,,0,0,0,1
9/10/13 0:00,Acme,,MacOSX,20430,14936,0,,9930,960,34153,78434
9/10/13 0:00,Acme,,BlackBerry,94,80,0,,50,2,70,162
9/10/13 0:00,Sortly,,Unknown,27,21,0,,15,1,36,57
9/10/13 0:00,Pinnacle,0,Windows,89,71,6,2560,34,13,194,399
9/10/13 0:00,Acme,,Windows,50712,39935,0,,20603,1984,95898,211718
9/10/13 0:00,Sortly,0,Android,161,118,8,666,51,34,302,469
9/10/13 0:00,Sortly,1,Android,19,10,6,471,5,10,29,54
9/10/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
9/10/13 0:00,Acme,1,Linux,8,4,5,485,1,6,35,76
9/10/13 0:00,Pinnacle,,ChromeOS,1,1,0,,1,0,3,2
9/10/13 0:00,Pinnacle,,MacOSX,382,301,0,,261,13,402,633
9/10/13 0:00,Acme,,,9,9,0,12,9,0,3,2
9/10/13 0:00,Acme,0,Linux,77,54,13,1886,15,22,282,545
9/10/13 0:00,Acme,0,ChromeOS,39,26,6,725,6,10,146,299
9/10/13 0:00,Tabular,1,iOS,10,10,10,1412,0,10,90,129
9/10/13 0:00,Tabular,0,iOS,135,130,135,22991,0,135,1471,1933
9/10/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,1,6
9/10/13 0:00,Acme,0,Windows,10747,7461,1811,257387,1639,2965,38482,76719
9/10/13 0:00,Sortly,0,Windows,5,3,1,136,2,2,8,7
9/10/13 0:00,Acme,1,ChromeOS,5,2,2,214,1,3,20,38
9/10/13 0:00,Sortly,,MacOSX,15,14,0,,11,1,19,11
9/10/13 0:00,Widgetry,1,iOS,11,10,11,1184,0,11,294,226
9/10/13 0:00,Sortly,,Linux,4,3,0,,3,0,3,5
9/10/13 0:00,Tabular,,iOS,2016,1733,0,,97,263,11119,17539
9/10/13 0:00,Pinnacle,1,Android,0,0,0,6,0,0,0,0
9/10/13 0:00,Acme,,Unknown,1137,672,0,,920,2,306,1358
9/10/13 0:00,Acme,,Android,3846,3411,0,,1456,90,4542,10543
9/10/13 0:00,Pinnacle,0,BlackBerry,1,0,0,,1,0,0,0
9/10/13 0:00,Pinnacle,1,MacOSX,4,2,2,490,1,2,11,20
9/10/13 0:00,Acme,1,Windows,704,435,440,46149,107,482,2681,4678
9/10/13 0:00,Pinnacle,,iOS,454,391,0,,293,11,482,556
9/10/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
9/10/13 0:00,Sortly,1,iOS,51,33,22,1867,13,28,72,89
9/10/13 0:00,Acme,,Linux,1475,1350,0,,1070,24,2732,3092
9/10/13 0:00,Sortly,0,Unknown,1,1,0,,1,0,0,2
9/10/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,2,2
9/10/13 0:00,Pinnacle,0,Android,6,3,0,14,2,0,5,9
9/10/13 0:00,Acme,0,Android,266,195,24,2581,62,57,749,1465
9/10/13 0:00,Pinnacle,,Unknown,106,63,0,,84,0,50,161
9/10/13 0:00,Acme,0,MacOSX,8516,5432,1061,171170,2894,1748,24121,48269
9/10/13 0:00,Pinnacle,,BlackBerry,2,1,0,,1,0,1,0
9/10/13 0:00,Sortly,,Android,1913,1474,0,,1064,52,2347,4756
9/11/13 0:00,Sortly,,Linux,3,2,0,,2,0,4,6
9/11/13 0:00,Acme,,Unknown,1076,633,0,,860,1,292,1355
9/11/13 0:00,Acme,0,WindowsPhone,11,8,1,58,1,2,28,53
9/11/13 0:00,Acme,1,Unknown,0,0,0,3,0,0,0,0
9/11/13 0:00,Acme,1,WindowsPhone,0,0,0,10,0,0,0,0
9/11/13 0:00,Acme,,Android,3784,3354,0,,1424,84,4416,10355
9/11/13 0:00,Sortly,0,BlackBerry,0,0,0,21,0,0,0,0
9/11/13 0:00,Pinnacle,,WindowsPhone,1,0,0,,1,0,1,0
9/11/13 0:00,Pinnacle,,iOS,423,366,0,,270,10,472,561
9/11/13 0:00,Acme,1,Windows,683,416,419,45688,107,461,2670,4692
9/11/13 0:00,Acme,0,ChromeOS,35,26,6,756,6,10,146,287
9/11/13 0:00,Widgetry,,iOS,3790,3024,0,,114,376,49372,58471
9/11/13 0:00,Sortly,,MacOSX,16,14,0,,12,1,20,13
9/11/13 0:00,Sortly,,iOS,4875,4051,0,,2393,207,6505,10040
9/11/13 0:00,Pinnacle,0,ChromeOS,1,0,0,19,0,0,1,1
9/11/13 0:00,Acme,,iOS,16775,14474,0,,5589,708,24790,49054
9/11/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,1
9/11/13 0:00,Pinnacle,0,iOS,42,33,2,975,16,8,75,101
9/11/13 0:00,Acme,,Windows,49149,39458,0,,19819,1905,92974,207010
9/11/13 0:00,Botly,,Android,287,237,0,,162,25,118,286
9/11/13 0:00,Acme,,Linux,1397,1277,0,,996,20,2676,2838
9/11/13 0:00,Acme,0,Android,245,176,21,2527,53,55,764,1465
9/11/13 0:00,Sortly,0,MacOSX,4,3,1,67,2,1,9,8
9/11/13 0:00,Pinnacle,,ChromeOS,2,1,0,,1,0,6,11
9/11/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,1,0
9/11/13 0:00,Botly,0,Android,10,9,10,1077,0,10,0,0
9/11/13 0:00,Sortly,0,Windows,5,4,1,113,1,2,15,16
9/11/13 0:00,Botly,1,Android,3,2,3,258,0,3,0,0
9/11/13 0:00,Acme,1,MacOSX,263,164,164,18390,40,180,1090,1819
9/11/13 0:00,Acme,0,Windows,10098,7016,1734,246318,1546,2842,36746,73014
9/11/13 0:00,Sortly,,Android,1813,1403,0,,992,51,2267,4676
9/11/13 0:00,Widgetry,1,iOS,13,12,13,1281,0,13,351,288
9/11/13 0:00,Pinnacle,,Android,80,66,0,,54,1,70,120
9/11/13 0:00,Sortly,0,Linux,1,0,0,,0,0,9,12
9/11/13 0:00,Acme,1,ChromeOS,3,1,2,174,1,2,14,14
9/11/13 0:00,Acme,0,MacOSX,8038,5179,1026,167739,2742,1683,22822,45094
9/11/13 0:00,Acme,1,Android,15,10,10,833,2,11,59,85
9/11/13 0:00,Acme,0,Unknown,6,4,1,86,2,1,18,29
9/11/13 0:00,Sortly,,Unknown,27,25,0,,18,1,26,51
9/11/13 0:00,Sortly,,Windows,28,26,0,,18,2,43,29
9/11/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
9/11/13 0:00,Pinnacle,1,iOS,1,0,1,88,0,1,1,0
9/11/13 0:00,Widgetry,0,iOS,167,159,167,22031,0,167,4527,3520
9/11/13 0:00,Pinnacle,0,Windows,87,68,7,2649,34,14,161,293
9/11/13 0:00,Tabular,,iOS,1954,1692,0,,95,255,11008,16871
9/11/13 0:00,Sortly,1,iOS,57,36,24,2566,14,31,84,123
9/11/13 0:00,Pinnacle,,Unknown,128,83,0,,101,0,59,137
9/11/13 0:00,Acme,,,15,14,0,12,14,0,6,4
9/11/13 0:00,Sortly,0,Android,155,111,11,1100,49,32,302,499
9/11/13 0:00,Acme,1,Linux,4,2,3,242,1,3,22,29
9/11/13 0:00,Tabular,0,iOS,140,134,140,22724,0,140,1466,1907
9/11/13 0:00,Pinnacle,1,MacOSX,3,1,1,483,1,1,5,10
9/11/13 0:00,Pinnacle,,MacOSX,393,310,0,,272,11,425,626
9/11/13 0:00,Sortly,1,Android,20,12,7,629,5,11,31,47
9/11/13 0:00,Acme,0,Linux,71,51,11,1116,13,22,246,504
9/11/13 0:00,Pinnacle,0,Android,4,3,0,,2,0,2,4
9/11/13 0:00,Pinnacle,,BlackBerry,3,2,0,,2,0,2,2
9/11/13 0:00,Sortly,0,Unknown,2,1,0,33,0,1,3,4
9/11/13 0:00,Acme,,ChromeOS,220,179,0,,81,8,439,953
9/11/13 0:00,Tabular,1,iOS,7,6,7,1016,0,7,86,111
9/11/13 0:00,Sortly,0,iOS,671,527,65,7543,184,146,1051,1396
9/11/13 0:00,Acme,,MacOSX,19914,14707,0,,9548,930,33513,77310
9/11/13 0:00,Sortly,1,MacOSX,1,0,0,22,0,1,1,0
9/11/13 0:00,Pinnacle,1,Windows,6,3,2,508,1,3,9,15
9/11/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0
9/11/13 0:00,Acme,,WindowsPhone,120,103,0,,53,3,149,349
9/11/13 0:00,Acme,1,BlackBerry,1,0,0,6,0,0,0,0
9/11/13 0:00,Sortly,1,Unknown,0,0,0,30,0,0,0,0
9/11/13 0:00,Acme,1,iOS,131,88,84,9167,18,95,514,751
9/11/13 0:00,Pinnacle,0,MacOSX,87,68,4,1608,45,10,122,210
9/11/13 0:00,Pinnacle,,Linux,36,31,0,,13,0,130,8
9/11/13 0:00,Sortly,1,Windows,1,0,1,68,0,1,2,0
9/11/13 0:00,Acme,0,iOS,2690,1994,431,62337,497,787,8569,14376
9/11/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
9/11/13 0:00,Acme,0,BlackBerry,4,3,0,5,1,0,3,12
9/11/13 0:00,Acme,,BlackBerry,97,84,0,,48,1,87,232
9/11/13 0:00,Pinnacle,,Windows,804,610,0,,514,16,1054,1267
9/12/13 0:00,Acme,0,Linux,77,54,10,1076,14,20,283,631
9/12/13 0:00,Sortly,1,Windows,9,6,5,606,0,7,52,48
9/12/13 0:00,Pinnacle,0,Android,7,5,0,,3,0,6,22
9/12/13 0:00,Widgetry,0,iOS,157,149,157,21651,0,157,4121,3058
9/12/13 0:00,Sortly,0,Unknown,1,0,0,16,0,0,1,2
9/12/13 0:00,Acme,,Unknown,1114,678,0,,898,1,350,1337
9/12/13 0:00,Pinnacle,1,MacOSX,3,2,2,359,1,2,10,12
9/12/13 0:00,Sortly,,Windows,57,52,0,,23,6,141,140
9/12/13 0:00,Acme,,BlackBerry,97,85,0,,49,1,109,221
9/12/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,1,1
9/12/13 0:00,Widgetry,1,iOS,12,12,12,1325,0,12,348,256
9/12/13 0:00,Acme,0,Unknown,5,4,1,95,1,1,10,23
9/12/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0
9/12/13 0:00,Acme,1,MacOSX,246,155,155,17488,39,169,1056,1812
9/12/13 0:00,Acme,,ChromeOS,227,182,0,,86,9,440,938
9/12/13 0:00,Sortly,1,Android,24,13,8,664,6,12,42,63
9/12/13 0:00,Pinnacle,,Windows,1158,728,0,,693,17,1487,1685
9/12/13 0:00,Sortly,,Android,2086,1584,0,,1119,63,2679,5390
9/12/13 0:00,Acme,1,Linux,8,5,5,703,1,6,29,83
9/12/13 0:00,Pinnacle,,iOS,650,542,0,,382,18,636,926
9/12/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
9/12/13 0:00,Acme,1,WindowsPhone,1,0,0,19,0,0,1,2
9/12/13 0:00,Sortly,,MacOSX,15,14,0,,11,1,21,24
9/12/13 0:00,Pinnacle,,Android,106,83,0,,66,1,99,216
9/12/13 0:00,Acme,1,Unknown,0,0,0,,0,0,2,4
9/12/13 0:00,Acme,,,10,9,0,31,10,0,3,4
9/12/13 0:00,Widgetry,,iOS,3855,3089,0,,112,378,49265,58720
9/12/13 0:00,Sortly,,Unknown,31,26,0,,16,1,36,67
9/12/13 0:00,Tabular,1,iOS,7,7,7,1228,0,7,72,83
9/12/13 0:00,Sortly,,WindowsPhone,1,0,0,,0,0,2,0
9/12/13 0:00,Acme,1,Windows,698,424,425,45501,107,468,2599,4787
9/12/13 0:00,Pinnacle,0,WindowsPhone,1,0,0,,0,0,1,1
9/12/13 0:00,Acme,1,iOS,130,85,82,9010,18,92,456,661
9/12/13 0:00,Acme,,WindowsPhone,143,122,0,,71,2,159,430
9/12/13 0:00,Acme,,iOS,17898,15351,0,,6095,731,26203,51949
9/12/13 0:00,Pinnacle,0,ChromeOS,1,0,0,64,0,0,0,1
9/12/13 0:00,Sortly,0,Android,167,117,12,1167,55,37,312,510
